target_id	SRR25223640	SRR25223641	SRR25223642	SRR25223643	SRR25223644	SRR25223645	SRR25223646	SRR25223647	SRR25223648	SRR25223649	SRR25223650	SRR25223651	SRR25223652	SRR25223653	SRR25223654	SRR25223655
KH.C1.1069.v1.A.ND1-1	201	202	202	198	169	36	37	8	259	343	212	174	136	39	13	15
KH.C1.107.v1.A.ND1-1	98	111	296	392	378	215	298	211	116	44	91	299	141	207	277	273
KH.C1.1070.v1.A.ND1-1	33	4	7	26	12	18	11	14	29	27	28	28	15	2	6	8
KH.C1.1071.v1.A.ND1-1	24	17	57	34	13	4	3	10	54	54	39	64	16	0	6	5
KH.C1.1072.v1.A.ND1-1	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1072.v1.A.nonSL2-1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1072.v1.R.ND1-1	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1073.v1.A.SL1-1	0	37	98	29	103	8	21	13	8	35	21	20	57	5	34	19
KH.C1.1074.v1.A.ND1-1	1190	1417	1388	1181	1234	1170	1870	1532	1156	1016	1058	1228	794	960	1661	1652
KH.C1.1074.v1.A.SL1-1	1190	1417	1388	1181	1234	1170	1870	1532	1156	1016	1058	1228	794	960	1661	1652
KH.C1.1075.v1.A.SL1-1	175	67	257	60	395	48	13	12	264	65	161	159	611	42	41	14
KH.C1.1075.v1.A.SL2-1	0	121	0	1	122	530	745	602	0	0	0	37	66	48	614	617
KH.C1.1075.v1.A.SL3-1	0	0	0	0	0	0	139	0	0	0	0	17	0	366	0	139
KH.C1.1076.v1.A.SL1-1	15	75	23	316	850	5034	128	1426	764	327	262	1	1953	683	1702	543
KH.C1.1076.v1.A.SL2-1	3843	4186	5679	1148	6998	2538	10580	6119	653	3578	5404	3036	1967	5565	7611	9280
KH.C1.1076.v1.A.SL3-1	92	3	22	2026	49	306	7	1205	1998	85	85	0	1252	1557	263	70
KH.C1.1077.v1.A.ND1-1	124	0	0	82	104	33	126	132	58	57	28	14	39	0	140	393
KH.C1.1077.v1.A.nonSL2-1	11	15	12	9	28	30	29	208	13	127	248	11	18	48	33	168
KH.C1.1077.v1.A.nonSL3-1	233	304	407	217	539	562	1342	527	250	93	187	268	376	868	830	860
KH.C1.1077.v2.A.ND1-1	53	0	0	94	26	32	69	95	51	80	17	8	27	0	143	166
KH.C1.1077.v2.A.nonSL2-1	5	14	8	11	7	30	16	146	11	177	141	6	13	7	35	70
KH.C1.1077.v2.A.nonSL3-1	94	261	246	245	126	507	685	360	209	131	107	138	244	110	810	343
KH.C1.1078.v1.A.ND1-1	38	56	142	22	22	15	44	26	0	36	116	22	12	6	6	3
KH.C1.1079.v1.A.ND2-1	26	0	111	0	51	13	0	3	4	0	25	9	95	0	0	0
KH.C1.1079.v1.A.SL4-1	151	0	99	0	159	0	0	26	63	27	0	0	390	3	7	0
KH.C1.1079.v1.A.SL5-1	17	0	8	0	20	0	0	3	8	3	0	0	46	0	1	0
KH.C1.1079.v1.A.nonSL3-1	56	62	61	50	63	0	0	0	30	26	106	164	81	0	0	0
KH.C1.1079.v1.A.nonSL6-1	154	167	194	141	167	0	0	0	80	73	296	0	218	0	0	0
KH.C1.1079.v2.A.ND1-1	23	0	12	11	23	4	0	0	23	12	63	4	0	0	0	12
KH.C1.1079.v3.A.SL7-1	0	0	0	0	0	0	3	0	0	0	27	3	0	1	4	9
KH.C1.108.v1.A.ND1-1	98	0	104	115	161	46	45	115	126	46	90	70	116	23	91	274
KH.C1.108.v1.A.SL1-1	98	0	104	115	161	46	45	115	126	46	90	70	116	23	91	274
KH.C1.108.v1.A.SL2-1	0	211	0	0	118	637	825	499	2	67	104	0	337	493	564	351
KH.C1.1080.v1.A.SL1-1	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1080.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1080.v1.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1080.v1.A.SL4-1	18	13	4	147	0	2	1	1	10	13	50	199	22	1	1	1
KH.C1.1081.v1.A.SL1-1	1478	1537	2688	2024	5433	5756	6829	5281	1809	1176	2448	1744	4602	5029	5918	6032
KH.C1.1082.v1.A.ND1-1	0	0	0	0	106	53	0	159	0	0	0	0	0	0	0	0
KH.C1.1082.v1.A.nonSL2-1	66	140	332	124	622	822	1340	820	90	92	242	110	597	857	1045	1051
KH.C1.1083.v1.A.SL1-1	3412	5308	2190	1337	2270	2091	1704	1187	2648	4770	1730	1763	1718	2081	1972	1833
KH.C1.1084.v1.A.SL1-1	0	0	0	0	1	0	0	126	0	5	0	0	0	0	9	46
KH.C1.1084.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1084.v1.A.nonSL3-1	16	0	0	5	0	3	1	0	3	0	4	6	0	0	0	0
KH.C1.1085.v1.A.SL1-1	115	225	75	108	152	426	669	424	87	88	105	89	121	204	340	361
KH.C1.1085.v2.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1086.v1.A.ND1-1	74	0	488	0	894	1264	1445	1081	81	142	274	86	430	739	734	767
KH.C1.1086.v1.A.SL2-1	6	209	27	159	80	116	63	99	7	11	22	6	36	69	52	59
KH.C1.1086.v1.R.ND1-1	74	0	488	0	894	1264	1445	1081	81	142	274	86	430	739	734	767
KH.C1.1087.v1.A.ND1-1	1	4	6	1	3	0	0	0	2	3	0	0	8	0	4	3
KH.C1.1088.v1.A.SL1-1	91	127	10	241	7	8	7	105	145	49	3	378	0	0	5	5
KH.C1.1089.v1.A.ND1-1	179	168	115	108	447	773	847	840	169	152	201	153	925	698	745	965
KH.C1.109.v1.A.SL1-1	697	1177	2655	245	3077	1567	2203	1484	675	841	1651	351	2519	910	1412	1530
KH.C1.1090.v1.A.SL1-1	976	751	1577	890	2510	2274	2468	2061	1016	558	971	1034	1580	2209	2946	2524
KH.C1.1091.v1.C.ND1-1	0	4	3	5	5	12	0	4	0	0	0	0	1	5	0	0
KH.C1.1092.v1.A.ND1-1	0	0	220	0	219	122	149	248	0	83	0	0	69	83	0	82
KH.C1.1092.v1.A.SL3-1	80	0	18	60	182	246	550	293	22	8	83	72	374	318	372	537
KH.C1.1092.v1.A.nonSL2-1	0	116	0	0	1	2	17	0	60	0	192	30	0	0	194	0
KH.C1.1093.v1.A.ND2-1	2334	0	32	1108	8	0	0	20	0	0	0	0	15	0	0	0
KH.C1.1093.v1.R.ND2-1	2334	0	32	1108	8	0	0	20	0	0	0	0	15	0	0	0
KH.C1.1093.v2.A.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KH.C1.1093.v2.R.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KH.C1.1093.v3.A.SL3-1	9424	24118	1050	9051	55	41	49	0	13424	14576	1643	12401	14	47	54	49
KH.C1.1094.v1.A.SL1-1	50	44	44	135	52	129	187	457	34	54	41	48	93	187	292	298
KH.C1.1095.v1.A.SL1-1	568	368	875	255	2913	2272	3513	2289	357	282	785	553	4747	2353	3739	3525
KH.C1.1096.v1.A.ND1-1	78	23	101	68	106	2	1	5	101	37	25	170	91	3	5	16
KH.C1.1097.v1.A.ND1-1	6	17	103	1	18	0	0	3	3	39	58	3	21	2	0	0
KH.C1.1098.v1.B.ND1-1	0	1	3	4	1	0	0	1	1	0	0	2	3	0	0	1
KH.C1.1098.v1.B.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1098.v1.R.ND1-1	0	1	3	4	1	0	0	1	1	0	0	2	3	0	0	1
KH.C1.1099.v1.A.SL1-1	3109	2934	2660	1985	2640	3008	4949	3750	2821	1856	2293	2386	1923	2751	4560	4118
KH.C1.1099.v1.A.SL3-1	0	61	0	47	0	76	0	0	0	28	0	0	0	0	0	0
KH.C1.1099.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.11.v1.A.SL1-5	114	229	141	173	6	6	0	0	222	339	244	215	20	6	0	0
KH.C1.11.v1.A.nonSL2-5	0	52	7	28	0	1	0	0	1	4	9	9	0	0	0	0
KH.C1.11.v2.A.SL1-3	6493	4884	7838	3741	8863	7161	8300	7463	5375	6766	8884	4166	9842	6824	8781	6704
KH.C1.11.v2.A.nonSL2-3	73	2426	1920	1601	2381	2230	2305	873	499	847	1967	969	1085	866	2739	2939
KH.C1.11.v3.A.SL1-4	0	5	0	15	0	0	0	0	28	15	5	17	0	0	0	0
KH.C1.11.v3.A.nonSL2-4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.11.v4.A.SL1-1	5	18	34	5	10	17	2	9	13	34	22	6	15	0	0	5
KH.C1.11.v4.A.nonSL2-1	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	1
KH.C1.11.v5.A.SL1-2	127	204	187	208	128	116	89	63	230	333	253	187	313	164	87	100
KH.C1.11.v5.A.nonSL2-2	0	68	20	54	16	18	12	2	5	12	22	18	9	6	14	27
KH.C1.110.v1.A.SL1-1	0	33	0	0	20	122	18	0	0	0	0	58	22	36	0	20
KH.C1.110.v1.A.SL2-1	0	100	0	0	90	58	199	254	0	0	82	18	84	78	52	216
KH.C1.110.v2.A.SL1-2	0	0	86	106	9	71	117	0	21	0	0	91	7	63	0	51
KH.C1.110.v2.A.SL2-2	104	0	37	2	86	22	0	67	65	99	19	14	55	0	151	0
KH.C1.110.v3.A.SL3-2	5	47	0	0	0	0	0	0	53	0	25	0	0	0	0	0
KH.C1.110.v4.A.SL3-1	167	41	173	108	280	218	329	133	148	122	90	108	121	218	414	275
KH.C1.1100.v1.A.ND1-1	367	0	255	333	287	47	116	99	145	167	514	127	195	9	39	33
KH.C1.1100.v1.A.SL2-1	2	952	540	2	3831	0	0	1	518	526	3	518	3896	0	0	0
KH.C1.1100.v1.R.ND1-1	367	0	255	333	287	47	116	99	145	167	514	127	195	9	39	33
KH.C1.1101.v1.A.SL1-1	4201	2570	3372	1206	4416	2211	1958	1848	3623	2309	3476	1811	4880	1845	2298	2357
KH.C1.1101.v2.A.ND2-1	753	310	26	492	78	78	129	78	439	181	154	181	233	78	258	26
KH.C1.1102.v1.A.ND1-1	154	133	313	157	606	657	1014	729	232	159	462	197	962	509	1029	917
KH.C1.1102.v2.A.SL2-1	65	119	90	59	370	259	258	302	43	71	39	32	320	360	324	481
KH.C1.1103.v1.A.SL1-1	1066	1262	1162	783	1633	1959	3447	2657	805	1008	1061	591	1290	2144	3365	3152
KH.C1.1104.v1.A.SL1-1	1088	2966	27780	654	5845	3146	4961	3516	1016	2485	37612	843	7340	2401	3759	3479
KH.C1.1105.v1.A.ND1-1	0	9	4	2	6	0	0	2	9	3	4	4	7	0	0	0
KH.C1.1106.v1.A.SL1-1	157	370	422	551	959	1991	2499	1826	301	374	530	307	1226	1429	1695	1704
KH.C1.1107.v1.A.ND1-1	0	0	3	0	1	1	0	0	5	0	7	6	18	32	23	25
KH.C1.1107.v1.A.nonSL2-1	18	770	20	44	109	93	76	131	18	19	10	3	50	0	3	0
KH.C1.1107.v1.A.nonSL3-1	340	1	587	903	1816	1509	2937	2139	319	401	191	65	906	0	64	0
KH.C1.1107.v1.A.nonSL4-1	0	0	1170	0	215	155	126	11	852	10	1346	1335	926	4318	5517	5141
KH.C1.1107.v1.A.nonSL5-1	25	1336	31	19	67	489	64	725	9	135	54	2	596	1	2	0
KH.C1.1107.v1.A.nonSL6-1	1095	85	1000	949	2462	2424	4468	2532	331	863	433	105	973	11	8	0
KH.C1.1107.v1.R.ND1-1	0	0	3	0	1	1	0	0	5	0	7	6	18	32	23	25
KH.C1.1108.v1.A.ND1-1	0	0	0	2	7	2	0	3	0	0	0	3	0	0	5	2
KH.C1.1109.v1.A.SL1-1	2799	11	473	82	398	48	0	48	4991	438	3236	655	1477	0	145	162
KH.C1.1109.v1.A.SL2-1	8455	2149	17510	4203	1449	1	0	1	3682	1474	19742	4092	22	149	2	2
KH.C1.1109.v2.A.SL3-1	0	0	0	0	0	25	75	29	0	0	0	0	1302	0	84	0
KH.C1.1109.v2.A.nonSL4-1	0	0	0	0	0	0	115	102	0	0	0	0	0	14	3	104
KH.C1.1109.v2.A.nonSL6-1	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0
KH.C1.1109.v3.A.SL5-1	765	441	2955	518	397	19	71	31	1560	260	3645	1005	292	39	60	51
KH.C1.111.v1.A.SL1-1	93	88	10	9	10	11	16	15	6	16	6	20	15	0	0	6
KH.C1.111.v2.A.SL1-2	3748	2166	3092	5936	8401	11340	14353	11285	4766	1939	2917	5772	6005	10634	14510	13741
KH.C1.111.v3.A.SL3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.111.v4.A.ND2-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.111.v4.R.ND2-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.111.v5.A.SL3-2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1110.v1.A.SL1-1	137	177	210	0	602	338	1335	1156	0	0	70	0	368	338	1961	1008
KH.C1.1110.v1.A.SL2-1	0	0	0	161	63	1150	1014	487	175	149	0	100	0	1517	661	1396
KH.C1.1111.v1.A.ND1-1	12	2	5	3	5	15	30	13	7	8	8	11	7	7	9	12
KH.C1.1112.v1.A.ND1-1	0	326	353	221	420	641	285	221	0	354	398	198	165	82	349	593
KH.C1.1112.v1.A.SL6-1	699	847	2750	797	3003	2842	3372	2677	766	761	1510	604	2536	2334	2799	2199
KH.C1.1112.v1.A.nonSL2-1	37	10	0	0	0	0	0	0	46	0	0	0	19	28	0	0
KH.C1.1112.v1.A.nonSL3-1	6	276	12	6	31	30	9	28	7	296	551	4	23	26	18	17
KH.C1.1112.v1.A.nonSL4-1	2	1	0	0	0	0	0	0	3	0	0	0	1	2	0	0
KH.C1.1112.v1.A.nonSL5-1	19	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0
KH.C1.1112.v1.A.nonSL7-1	234	62	0	0	0	0	0	0	279	0	0	1	118	158	3	2
KH.C1.1113.v1.A.ND1-1	182	149	53	125	44	67	90	45	115	131	76	121	27	34	12	18
KH.C1.1114.v1.A.SL1-1	0	308	205	103	718	411	409	308	0	409	508	516	825	513	102	512
KH.C1.1114.v1.A.SL2-1	737	357	915	414	864	1026	1384	1142	642	243	669	0	1033	774	2083	1304
KH.C1.1115.v1.A.ND1-1	0	0	1	0	0	0	0	0	4	5	4	1	3	0	0	0
KH.C1.1116.v1.A.SL1-1	98	398	228	63	114	5	0	0	135	204	289	68	138	0	1	0
KH.C1.1117.v1.A.SL1-2	0	44	109	3	217	643	982	632	5	8	222	7	477	349	576	430
KH.C1.1117.v2.A.SL1-1	32	46	308	11	581	135	18	56	2	15	59	1	163	324	195	323
KH.C1.1118.v1.A.SL1-1	1611	2324	1557	1581	1554	1679	2920	1700	1935	2375	1668	1760	1512	1653	2293	2331
KH.C1.1118.v2.A.SL2-1	803	925	439	734	405	325	379	366	842	720	314	636	0	223	355	218
KH.C1.1119.v1.A.SL1-1	8855	10100	7598	4057	7950	7561	8988	6799	8494	7579	5614	4550	6553	7155	8655	7714
KH.C1.112.v1.A.ND1-1	117	44	89	26	270	252	497	379	100	44	84	22	219	179	257	273
KH.C1.112.v2.A.SL2-1	15	101	64	44	30	30	0	0	24	27	35	31	0	0	27	16
KH.C1.1120.v1.A.SL1-1	371	280	0	312	806	29	341	249	210	198	26	261	650	1126	1460	1394
KH.C1.1120.v1.A.SL2-1	0	161	568	54	323	1075	1541	969	160	214	413	54	707	215	586	588
KH.C1.1121.v1.A.SL1-1	297	276	288	291	244	252	276	218	187	306	223	181	208	242	259	290
KH.C1.1122.v1.A.ND1-1	0	0	1	0	0	0	0	0	2	0	0	2	1	0	0	0
KH.C1.1122.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1122.v1.R.ND1-1	0	0	1	0	0	0	0	0	2	0	0	2	1	0	0	0
KH.C1.1123.v1.A.nonSL1-1	136	0	20	174	18	68	83	52	62	12	12	172	6	37	35	26
KH.C1.1124.v1.A.ND1-1	289	47	24	1	37	0	27	0	2	123	0	0	0	5	10	5
KH.C1.1124.v1.A.nonSL2-1	6	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0
KH.C1.1124.v1.A.nonSL3-1	0	320	48	634	0	60	0	61	46	0	299	560	106	0	0	0
KH.C1.1124.v1.A.nonSL4-1	0	0	305	1	0	0	0	0	221	0	0	0	0	0	0	0
KH.C1.1124.v1.R.ND1-1	289	47	24	1	37	0	27	0	2	123	0	0	0	5	10	5
KH.C1.1125.v1.A.SL1-1	3631	2690	3267	6783	4907	4293	4579	3954	4688	2319	3453	8085	3765	4499	4973	4368
KH.C1.1126.v1.A.ND1-1	61	65	94	90	116	101	136	98	34	48	166	57	425	20	89	106
KH.C1.1128.v1.A.ND1-1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
KH.C1.1128.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1128.v1.A.SL3-1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
KH.C1.1128.v1.A.SL4-1	11	6	5	21	0	0	7	0	0	3	2	12	0	4	0	2
KH.C1.1129.v1.A.SL1-1	14636	18780	15876	20005	15264	17056	18865	17066	20115	18518	16936	19417	12107	14798	16334	16080
KH.C1.1129.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.113.v1.A.SL1-1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.113.v1.A.SL2-1	26	67	0	10	0	0	0	0	0	0	0	102	0	0	0	0
KH.C1.113.v2.A.SL1-1	227	0	1	1	63	16	23	0	0	0	6	0	13	138	7	0
KH.C1.113.v2.A.SL2-1	129	73	204	63	188	118	193	223	105	62	161	0	390	184	417	271
KH.C1.113.v3.A.SL1-1	22743	3	11	169	156	43	32	0	8	20	93	8	17	126	5	0
KH.C1.113.v3.A.SL2-1	12266	14278	2897	10542	493	357	299	232	21408	14030	3147	9567	591	171	383	387
KH.C1.1130.v1.A.SL1-1	237	395	475	309	1001	1239	1630	1207	297	316	380	284	723	1203	1613	1593
KH.C1.1131.v1.A.ND1-1	198	402	120	94	22	0	5	1	174	314	136	101	17	0	3	1
KH.C1.1132.v1.A.ND1-1	11	5	36	4	31	14	1	2	21	16	28	14	7	2	4	9
KH.C1.1133.v1.A.ND1-1	51	27	97	69	260	267	285	274	54	44	82	63	492	250	291	285
KH.C1.1134.v1.A.ND1-1	97	114	234	116	578	507	817	582	72	96	147	127	304	513	777	715
KH.C1.1135.v1.A.ND1-1	348	916	2290	475	2939	1981	2483	1823	533	609	2006	458	1972	2161	2451	1812
KH.C1.1136.v1.A.ND1-1	5	5	151	5	97	268	462	210	5	19	172	0	232	122	164	242
KH.C1.1136.v1.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0
KH.C1.1136.v1.A.nonSL2-1	46	41	66	44	335	466	433	486	26	1	63	0	426	124	223	139
KH.C1.1137.v1.A.SL1-1	229	190	491	76	1041	266	832	222	0	395	970	76	1890	444	566	915
KH.C1.1137.v1.A.SL2-1	1	2	23	1	197	1013	866	947	2	0	0	1	0	522	269	45
KH.C1.1137.v1.A.SL3-1	181	356	606	167	473	67	0	100	253	2	7	196	0	55	497	189
KH.C1.1137.v1.A.nonSL4-1	0	0	1	0	12	62	22	57	0	0	0	0	0	32	12	149
KH.C1.1138.v1.A.SL2-1	302	1232	1498	1109	1413	1969	1966	1794	684	685	1361	636	947	1074	1494	813
KH.C1.1138.v1.A.SL5-1	249	11	333	2	522	478	774	324	660	1263	1197	137	890	768	1361	1363
KH.C1.1138.v1.A.nonSL4-1	0	1726	0	97	0	0	11	0	0	0	0	839	0	16	0	0
KH.C1.1138.v2.A.SL1-1	2193	340	1972	316	1048	1989	2020	951	1900	367	3754	2881	4379	2359	870	407
KH.C1.1138.v2.A.SL3-1	1415	3493	3253	3602	4307	2863	4378	3346	2412	4194	2373	485	690	2086	3208	4476
KH.C1.1139.v1.A.ND1-1	28	2	2	121	1	0	2	2	43	11	2	123	0	0	6	0
KH.C1.114.v1.A.ND1-1	1	11	13	2	27	4	1	0	1	1	5	2	6	1	1	0
KH.C1.1140.v1.A.SL1-1	0	1876	182	0	523	1083	1721	583	925	1659	846	630	38	786	640	1588
KH.C1.1140.v1.A.SL2-1	1957	439	2734	1167	2199	220	216	647	864	219	1681	647	1986	220	433	2
KH.C1.1140.v2.A.SL3-1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
KH.C1.1141.v1.A.ND1-1	133	198	174	369	40	18	6	2	242	207	284	333	57	20	3	1
KH.C1.1142.v1.A.ND1-1	27	0	4	2	6	0	0	0	24	0	6	0	2	4	11	8
KH.C1.1142.v1.A.nonSL1-1	27	0	4	2	6	0	0	0	24	0	6	0	2	4	11	8
KH.C1.1142.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0
KH.C1.1143.v1.A.ND1-1	108	279	620	103	1193	2554	2485	2215	205	111	530	130	826	1744	1848	2250
KH.C1.1144.v1.A.ND1-1	0	0	44	0	66	28	25	0	0	0	0	0	0	0	0	0
KH.C1.1144.v1.A.SL10-1	0	0	0	0	1	51	19	18	0	0	0	0	0	0	1	0
KH.C1.1144.v1.A.SL11-1	0	103	2	166	0	19	34	0	0	208	228	0	463	0	29	224
KH.C1.1144.v1.A.SL4-1	0	0	29	0	7	23	90	448	0	0	0	0	0	20	773	152
KH.C1.1144.v1.A.nonSL12-1	0	0	7	0	367	7	18	134	0	0	0	0	0	6	203	42
KH.C1.1144.v1.A.nonSL13-1	0	0	0	0	0	106	0	123	0	0	0	0	0	209	0	0
KH.C1.1144.v1.A.nonSL14-1	0	0	1	0	79	1	124	10	0	0	0	0	51	27	0	0
KH.C1.1144.v1.A.nonSL2-1	0	0	0	0	11	556	445	197	0	0	0	0	0	0	11	0
KH.C1.1144.v1.A.nonSL3-1	0	0	0	0	0	0	130	0	0	0	62	0	0	0	0	0
KH.C1.1144.v1.A.nonSL5-1	0	0	0	0	0	0	28	0	0	0	18	0	0	0	0	0
KH.C1.1144.v1.A.nonSL6-1	0	0	62	0	289	0	44	1	85	0	0	0	1	78	133	685
KH.C1.1144.v1.A.nonSL7-1	0	0	156	0	24	0	756	3	75	0	0	0	44	0	139	282
KH.C1.1144.v1.A.nonSL8-1	0	0	0	0	0	1	0	279	0	0	0	0	0	2	0	0
KH.C1.1144.v1.A.nonSL9-1	167	132	186	0	1	381	930	787	0	0	177	207	32	705	1070	943
KH.C1.1145.v1.A.SL1-1	50	7	292	1	190	599	533	726	521	0	93	906	121	456	1260	1612
KH.C1.1145.v1.A.nonSL2-1	227	1731	135	94	2613	2189	1464	1338	120	1256	366	0	1251	1481	1793	1028
KH.C1.1145.v1.A.nonSL4-1	0	0	827	814	847	467	1874	1392	0	3	1713	4	1494	719	1821	1902
KH.C1.1145.v1.A.nonSL5-1	851	2	606	366	28	226	2543	474	427	221	18	0	3	253	406	187
KH.C1.1145.v1.A.nonSL6-1	219	3	864	0	81	2329	390	837	680	66	38	359	51	2039	789	658
KH.C1.1145.v2.A.SL3-1	0	0	0	36	0	0	0	0	0	0	0	0	0	566	205	275
KH.C1.1146.v1.A.SL1-1	1505	700	498	2789	2320	3044	3314	2566	2069	288	510	3567	1680	3008	2535	1951
KH.C1.1147.v1.A.SL1-1	1390	2259	3218	1448	5311	4523	6878	4870	1546	1668	2912	1173	4091	4657	6244	6468
KH.C1.1148.v1.A.SL2-1	1171	521	144	1463	551	885	1299	1008	2001	446	143	1393	446	456	692	567
KH.C1.1148.v2.A.ND1-1	619	363	203	159	160	113	154	58	379	241	166	506	131	25	72	0
KH.C1.1149.v1.A.SL1-1	119	145	314	120	799	1165	2108	1450	136	110	390	105	652	1044	1707	1686
KH.C1.115.v1.A.nonSL1-1	0	0	1	3	0	0	0	0	2	153	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL12-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL13-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL18-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL19-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL20-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL22-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL25-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL26-1	4	2	146	327	1	0	0	1	176	1	2	3	1	0	62	48
KH.C1.115.v1.A.nonSL27-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL5-1	475	195	0	0	76	33	202	85	0	105	146	379	116	33	0	0
KH.C1.115.v1.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL7-1	0	112	0	0	33	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v1.A.nonSL9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v2.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v2.A.nonSL10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v2.A.nonSL11-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v2.A.nonSL14-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v2.A.nonSL15-1	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0
KH.C1.115.v2.A.nonSL17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v2.A.nonSL21-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v2.A.nonSL23-1	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v2.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v2.A.nonSL4-1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.115.v2.A.nonSL8-1	0	0	15	0	0	0	0	0	104	0	0	0	0	0	0	0
KH.C1.1150.v1.A.ND1-1	111	217	123	125	54	32	40	31	100	189	69	80	48	20	19	20
KH.C1.1151.v1.A.SL1-1	265	334	475	376	1075	1384	1892	1441	450	311	459	398	988	942	1494	1438
KH.C1.1151.v2.A.SL2-1	14	0	0	8	0	0	0	0	5	0	0	0	0	4	0	0
KH.C1.1152.v1.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C1.1152.v1.A.SL2-1	3	8	41	31	75	11	20	15	12	25	10	13	33	17	20	12
KH.C1.1153.v1.A.ND1-1	20	8	51	19	79	0	4	1	11	19	9	10	65	4	0	0
KH.C1.1154.v1.A.ND1-1	9	24	37	2	7	0	0	0	9	7	43	0	0	0	0	0
